2026-08-18 21:49:11,697 | INFO | src.embedders.embedding_generator | Loading embedding model: all-MiniLM-L6-v2
2026-08-22 21:05:15,962 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-08-22 21:05:16,233 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-22 21:05:16,650 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:05:16,713 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-08-22 21:05:17,001 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2 "HTTP/1.1 200 OK"
2026-08-22 21:05:17,008 | INFO | src.embedders.embedding_generator | Embedding model loaded successfully
2026-08-22 21:05:17,008 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_1)
2026-08-22 21:05:17,208 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,211 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,212 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_2)
2026-08-22 21:05:17,229 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,229 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,229 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_3)
2026-08-22 21:05:17,241 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,241 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,241 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_4)
2026-08-22 21:05:17,271 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,273 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,273 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_5)
2026-08-22 21:05:17,291 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,293 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,293 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_6)
2026-08-22 21:05:17,316 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,316 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,316 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_7)
2026-08-22 21:05:17,335 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,335 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,338 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_8)
2026-08-22 21:05:17,356 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,356 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,356 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_9)
2026-08-22 21:05:17,367 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,367 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,367 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_10)
2026-08-22 21:05:17,399 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,401 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,401 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_11)
2026-08-22 21:05:17,415 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,415 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,415 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_12)
2026-08-22 21:05:17,431 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,431 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,431 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_13)
2026-08-22 21:05:17,460 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,463 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,463 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_14)
2026-08-22 21:05:17,479 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,481 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,481 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_15)
2026-08-22 21:05:17,498 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,498 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,498 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_16)
2026-08-22 21:05:17,514 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,516 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,516 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_17)
2026-08-22 21:05:17,535 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,535 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,535 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_18)
2026-08-22 21:05:17,548 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,558 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,558 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_19)
2026-08-22 21:05:17,574 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,576 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,576 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_20)
2026-08-22 21:05:17,592 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,594 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,594 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_21)
2026-08-22 21:05:17,606 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,606 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,606 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_22)
2026-08-22 21:05:17,622 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,622 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,622 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_23)
2026-08-22 21:05:17,653 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,653 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,653 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_24)
2026-08-22 21:05:17,669 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,669 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,669 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_25)
2026-08-22 21:05:17,685 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,701 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,702 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_26)
2026-08-22 21:05:17,716 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,716 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,716 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_27)
2026-08-22 21:05:17,741 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,741 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,741 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_28)
2026-08-22 21:05:17,747 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,763 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,763 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_29)
2026-08-22 21:05:17,779 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,779 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,779 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_30)
2026-08-22 21:05:17,796 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,796 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,796 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_31)
2026-08-22 21:05:17,817 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,819 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,819 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_32)
2026-08-22 21:05:17,839 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,839 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,839 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=bf9441df-78f2-42ef-8774-d7b03e3cb643_chunk_33)
2026-08-22 21:05:17,859 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-22 21:05:17,859 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:17,859 | INFO | src.pipelines.dataset_pipeline | embedding Length=33
2026-08-22 21:05:17,859 | INFO | src.pipelines.dataset_pipeline | Processing URL: https://developer.mozilla.org/en-US/docs/Glossary/Python
2026-08-22 21:05:17,859 | INFO | src.collectors.docs_collector | Collecting document from https://developer.mozilla.org/en-US/docs/Glossary/Python
2026-08-22 21:05:18,098 | INFO | src.collectors.docs_collector | Successfully downloaded page
2026-08-22 21:05:18,145 | INFO | src.collectors.docs_collector | Document created successfully (id=ce648783-0991-4ecf-b2d2-d27109e6bdb7)
2026-08-22 21:05:18,145 | INFO | src.cleaners.document_cleaner | Cleaning document (id=ce648783-0991-4ecf-b2d2-d27109e6bdb7)
2026-08-22 21:05:18,145 | INFO | src.cleaners.document_cleaner | Finished cleaning document (id=ce648783-0991-4ecf-b2d2-d27109e6bdb7)
2026-08-22 21:05:18,145 | INFO | src.validator.document_validator | Validating document (id=ce648783-0991-4ecf-b2d2-d27109e6bdb7)
2026-08-22 21:05:18,145 | INFO | src.enrichers.document_enricher | Enriching document (id=ce648783-0991-4ecf-b2d2-d27109e6bdb7)
2026-08-22 21:05:18,145 | INFO | src.enrichers.document_enricher | Enrichment completed (id=ce648783-0991-4ecf-b2d2-d27109e6bdb7, words=104, chars=705, quality=0.50)
2026-08-22 21:05:18,145 | INFO | src.storage.jsonl_store | Saving object to data/raw/documents.jsonl
2026-08-22 21:05:18,145 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:18,145 | INFO | src.pipelines.dataset_pipeline | Saved document (id=ce648783-0991-4ecf-b2d2-d27109e6bdb7, title='Python - Glossary | MDN')
2026-08-22 21:05:18,145 | INFO | src.chunkers.document_chunker | Starting chunking for document (id=ce648783-0991-4ecf-b2d2-d27109e6bdb7)
2026-08-22 21:05:18,145 | INFO | src.chunkers.document_chunker | Chunking completed (id=ce648783-0991-4ecf-b2d2-d27109e6bdb7, chunks=4)
2026-08-22 21:05:18,145 | INFO | src.storage.jsonl_store | Saving 4 objects
2026-08-22 21:05:18,145 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 21:05:18,145 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:18,145 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 21:05:18,161 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:18,161 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 21:05:18,161 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:18,161 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-22 21:05:18,161 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-22 21:05:18,161 | INFO | src.storage.jsonl_store | Finished saving 4 objects
2026-08-22 21:05:18,161 | INFO | src.pipelines.dataset_pipeline | chunk Length=4
2026-08-22 21:05:18,161 | INFO | src.embedders.embedding_generator | Loading embedding model: all-MiniLM-L6-v2
2026-08-22 21:05:18,161 | INFO | sentence_transformers.base.model | No device provided, using cpu
2026-08-22 21:05:18,422 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:05:18,521 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-08-22 21:05:18,792 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:05:18,858 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-22 21:05:18,858 | INFO | sentence_transformers.base.model | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-08-22 21:05:19,324 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:05:19,424 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-22 21:05:19,698 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:05:19,785 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/README.md "HTTP/1.1 200 OK"
2026-08-22 21:05:20,074 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:05:20,138 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-08-22 21:05:20,413 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-22 21:05:20,475 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/sentence_bert_config.json "HTTP/1.1 200 OK"
